function,year,amount,sheet
554 Consumer and occupational health and safety,1967,163.0,hist03z2
570 Medicare:,1967,0.0,hist03z2
571 Medicare,1967,2748.0,hist03z2
600 Income Security:,1967,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1967,731.0,hist03z2
602 Federal employee retirement and disability,1967,3794.0,hist03z2
603 Unemployment compensation,1967,2263.0,hist03z2
604 Housing assistance,1967,271.0,hist03z2
605 Food and nutrition assistance,1967,418.0,hist03z2
609 Other income security,1967,2776.0,hist03z2
650 Social Security:,1967,0.0,hist03z2
651 Social security,1967,21725.0,hist03z2
700 Veterans Benefits and Services:,1967,0.0,hist03z2
701 Income security for veterans,1967,4554.0,hist03z2
"702 Veterans education, training, and rehabilitation",1967,300.0,hist03z2
703 Hospital and medical care for veterans,1967,1390.0,hist03z2
704 Veterans housing,1967,308.0,hist03z2
705 Other veterans benefits and services,1967,190.0,hist03z2
750 Administration of Justice:,1967,0.0,hist03z2
751 Federal law enforcement activities,1967,389.0,hist03z2
752 Federal litigative and judicial activities,1967,165.0,hist03z2
753 Federal correctional activities,1967,58.0,hist03z2
754 Criminal justice assistance,1967,6.0,hist03z2
800 General Government:,1967,0.0,hist03z2
801 Legislative functions,1967,218.0,hist03z2
802 Executive direction and management,1967,19.0,hist03z2
803 Central fiscal operations,1967,725.0,hist03z2
804 General property and records management,1967,646.0,hist03z2
805 Central personnel management,1967,19.0,hist03z2
806 General purpose fiscal assistance,1967,305.0,hist03z2
808 Other general government,1967,101.0,hist03z2
809 Deductions for offsetting receipts,1967,-314.0,hist03z2
900 Net Interest:,1967,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1967,13391.0,hist03z2
902 Interest received by on-budget trust funds,1967,-1492.0,hist03z2
903 Interest received by off-budget trust funds,1967,-792.0,hist03z2
908 Other interest,1967,-839.0,hist03z2
909 Other investment income,1967,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1967,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1967,-6242.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1967,-415.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1967,-637.0,hist03z2
954 Sale of major assets,1967,0.0,hist03z2
959 Other undistributed offsetting receipts,1967,0.0,hist03z2
050 National Defense:,1968,0.0,hist03z2
051 Department of Defense-Military:,1968,0.0,hist03z2
Military Personnel,1968,25118.0,hist03z2
Operation and Maintenance,1968,20578.0,hist03z2
Procurement,1968,23283.0,hist03z2
"Research, Development, Test, and Evaluation",1968,7747.0,hist03z2
Military Construction,1968,1281.0,hist03z2
Family Housing,1968,495.0,hist03z2
Other,1968,1853.0,hist03z2
"051 Subtotal, Department of Defense-Military",1968,80355.0,hist03z2
053 Atomic energy defense activities,1968,1336.0,hist03z2
054 Defense-related activities,1968,235.0,hist03z2
150 International Affairs:,1968,0.0,hist03z2
151 International development and humanitarian assistance,1968,2879.0,hist03z2
152 International security assistance,1968,1051.0,hist03z2
153 Conduct of foreign affairs,1968,354.0,hist03z2
154 Foreign information and exchange activities,1968,253.0,hist03z2
155 International financial programs,1968,765.0,hist03z2
"250 General Science, Space, and Technology:",1968,0.0,hist03z2
251 General science and basic research,1968,930.0,hist03z2
"252 Space flight, research, and supporting activities",1968,4594.0,hist03z2
270 Energy:,1968,0.0,hist03z2
271 Energy supply,1968,918.0,hist03z2
272 Energy conservation,1968,0.0,hist03z2
274 Emergency energy preparedness,1968,0.0,hist03z2
"276 Energy information, policy, and regulation",1968,118.0,hist03z2
300 Natural Resources and Environment:,1968,0.0,hist03z2
301 Water resources,1968,1644.0,hist03z2
302 Conservation and land management,1968,457.0,hist03z2
303 Recreational resources,1968,269.0,hist03z2
304 Pollution control and abatement,1968,249.0,hist03z2
306 Other natural resources,1968,370.0,hist03z2
350 Agriculture:,1968,0.0,hist03z2
351 Farm income stabilization,1968,4032.0,hist03z2
352 Agricultural research and services,1968,512.0,hist03z2
370 Commerce and Housing Credit:,1968,0.0,hist03z2
371 Mortgage credit,1968,3261.0,hist03z2
372 Postal service,1968,1080.0,hist03z2
373 Deposit insurance,1968,-522.0,hist03z2
376 Other advancement of commerce,1968,462.0,hist03z2
400 Transportation:,1968,0.0,hist03z2
401 Ground transportation,1968,4378.0,hist03z2
402 Air transportation,1968,1084.0,hist03z2
403 Water transportation,1968,841.0,hist03z2
407 Other transportation,1968,13.0,hist03z2
450 Community and Regional Development:,1968,0.0,hist03z2
451 Community development,1968,649.0,hist03z2
452 Area and regional development,1968,613.0,hist03z2
453 Disaster relief and insurance,1968,120.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1968,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1968,2516.0,hist03z2
502 Higher education,1968,1394.0,hist03z2
503 Research and general education aids,1968,240.0,hist03z2
504 Training and employment,1968,1582.0,hist03z2
505 Other labor services,1968,112.0,hist03z2
506 Social services,1968,1791.0,hist03z2
550 Health:,1968,0.0,hist03z2
551 Health care services,1968,2694.0,hist03z2
552 Health research and training,1968,1517.0,hist03z2
554 Consumer and occupational health and safety,1968,179.0,hist03z2
570 Medicare:,1968,0.0,hist03z2
571 Medicare,1968,4649.0,hist03z2
600 Income Security:,1968,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1968,944.0,hist03z2
602 Federal employee retirement and disability,1968,4275.0,hist03z2
603 Unemployment compensation,1968,2527.0,hist03z2
604 Housing assistance,1968,312.0,hist03z2
605 Food and nutrition assistance,1968,505.0,hist03z2
609 Other income security,1968,3243.0,hist03z2
650 Social Security:,1968,0.0,hist03z2
651 Social security,1968,23854.0,hist03z2
700 Veterans Benefits and Services:,1968,0.0,hist03z2
701 Income security for veterans,1968,4678.0,hist03z2
"702 Veterans education, training, and rehabilitation",1968,470.0,hist03z2
703 Hospital and medical care for veterans,1968,1468.0,hist03z2
704 Veterans housing,1968,215.0,hist03z2
705 Other veterans benefits and services,1968,212.0,hist03z2
750 Administration of Justice:,1968,0.0,hist03z2
751 Federal law enforcement activities,1968,409.0,hist03z2
752 Federal litigative and judicial activities,1968,178.0,hist03z2
753 Federal correctional activities,1968,63.0,hist03z2
754 Criminal justice assistance,1968,8.0,hist03z2
800 General Government:,1968,0.0,hist03z2
801 Legislative functions,1968,237.0,hist03z2
802 Executive direction and management,1968,21.0,hist03z2
803 Central fiscal operations,1968,745.0,hist03z2
804 General property and records management,1968,497.0,hist03z2
805 Central personnel management,1968,37.0,hist03z2
806 General purpose fiscal assistance,1968,339.0,hist03z2
808 Other general government,1968,126.0,hist03z2
809 Deductions for offsetting receipts,1968,-245.0,hist03z2
900 Net Interest:,1968,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1968,14573.0,hist03z2
902 Interest received by on-budget trust funds,1968,-1689.0,hist03z2
903 Interest received by off-budget trust funds,1968,-979.0,hist03z2
908 Other interest,1968,-816.0,hist03z2
909 Other investment income,1968,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1968,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1968,-6639.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1968,-445.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1968,-961.0,hist03z2
954 Sale of major assets,1968,0.0,hist03z2
959 Other undistributed offsetting receipts,1968,0.0,hist03z2
050 National Defense:,1969,0.0,hist03z2
051 Department of Defense-Military:,1969,0.0,hist03z2
Military Personnel,1969,26914.0,hist03z2
Operation and Maintenance,1969,22227.0,hist03z2
Procurement,1969,23988.0,hist03z2
"Research, Development, Test, and Evaluation",1969,7457.0,hist03z2
Military Construction,1969,1389.0,hist03z2
Family Housing,1969,574.0,hist03z2
Other,1969,-1777.0,hist03z2
"051 Subtotal, Department of Defense-Military",1969,80771.0,hist03z2
053 Atomic energy defense activities,1969,1389.0,hist03z2
054 Defense-related activities,1969,337.0,hist03z2
150 International Affairs:,1969,0.0,hist03z2
151 International development and humanitarian assistance,1969,2484.0,hist03z2
152 International security assistance,1969,1102.0,hist03z2
153 Conduct of foreign affairs,1969,370.0,hist03z2
154 Foreign information and exchange activities,1969,237.0,hist03z2
155 International financial programs,1969,407.0,hist03z2
"250 General Science, Space, and Technology:",1969,0.0,hist03z2
251 General science and basic research,1969,938.0,hist03z2
"252 Space flight, research, and supporting activities",1969,4082.0,hist03z2
270 Energy:,1969,0.0,hist03z2
271 Energy supply,1969,887.0,hist03z2
272 Energy conservation,1969,0.0,hist03z2
274 Emergency energy preparedness,1969,0.0,hist03z2
"276 Energy information, policy, and regulation",1969,122.0,hist03z2
300 Natural Resources and Environment:,1969,0.0,hist03z2
301 Water resources,1969,1591.0,hist03z2
302 Conservation and land management,1969,323.0,hist03z2
303 Recreational resources,1969,315.0,hist03z2
304 Pollution control and abatement,1969,303.0,hist03z2
306 Other natural resources,1969,368.0,hist03z2
350 Agriculture:,1969,0.0,hist03z2
351 Farm income stabilization,1969,5304.0,hist03z2
352 Agricultural research and services,1969,521.0,hist03z2
370 Commerce and Housing Credit:,1969,0.0,hist03z2
371 Mortgage credit,1969,-720.0,hist03z2
372 Postal service,1969,920.0,hist03z2
373 Deposit insurance,1969,-603.0,hist03z2
376 Other advancement of commerce,1969,284.0,hist03z2
400 Transportation:,1969,0.0,hist03z2
401 Ground transportation,1969,4443.0,hist03z2
402 Air transportation,1969,1206.0,hist03z2
403 Water transportation,1969,857.0,hist03z2
407 Other transportation,1969,21.0,hist03z2
450 Community and Regional Development:,1969,0.0,hist03z2
451 Community development,1969,833.0,hist03z2
452 Area and regional development,1969,679.0,hist03z2
453 Disaster relief and insurance,1969,40.0,hist03z2
"500 Education, Training, Employment, and Social Services:",1969,0.0,hist03z2
"501 Elementary, secondary, and vocational education",1969,2470.0,hist03z2
502 Higher education,1969,1234.0,hist03z2
503 Research and general education aids,1969,210.0,hist03z2
504 Training and employment,1969,1560.0,hist03z2
505 Other labor services,1969,122.0,hist03z2
506 Social services,1969,1952.0,hist03z2
550 Health:,1969,0.0,hist03z2
551 Health care services,1969,3360.0,hist03z2
552 Health research and training,1969,1599.0,hist03z2
554 Consumer and occupational health and safety,1969,203.0,hist03z2
570 Medicare:,1969,0.0,hist03z2
571 Medicare,1969,5695.0,hist03z2
600 Income Security:,1969,0.0,hist03z2
601 General retirement and disability insurance (excluding social security),1969,1035.0,hist03z2
602 Federal employee retirement and disability,1969,4772.0,hist03z2
603 Unemployment compensation,1969,2577.0,hist03z2
604 Housing assistance,1969,383.0,hist03z2
605 Food and nutrition assistance,1969,587.0,hist03z2
609 Other income security,1969,3712.0,hist03z2
650 Social Security:,1969,0.0,hist03z2
651 Social security,1969,27298.0,hist03z2
700 Veterans Benefits and Services:,1969,0.0,hist03z2
701 Income security for veterans,1969,5051.0,hist03z2
"702 Veterans education, training, and rehabilitation",1969,691.0,hist03z2
703 Hospital and medical care for veterans,1969,1562.0,hist03z2
704 Veterans housing,1969,107.0,hist03z2
705 Other veterans benefits and services,1969,230.0,hist03z2
750 Administration of Justice:,1969,0.0,hist03z2
751 Federal law enforcement activities,1969,470.0,hist03z2
752 Federal litigative and judicial activities,1969,202.0,hist03z2
753 Federal correctional activities,1969,65.0,hist03z2
754 Criminal justice assistance,1969,29.0,hist03z2
800 General Government:,1969,0.0,hist03z2
801 Legislative functions,1969,254.0,hist03z2
802 Executive direction and management,1969,25.0,hist03z2
803 Central fiscal operations,1969,790.0,hist03z2
804 General property and records management,1969,543.0,hist03z2
805 Central personnel management,1969,38.0,hist03z2
806 General purpose fiscal assistance,1969,430.0,hist03z2
808 Other general government,1969,40.0,hist03z2
809 Deductions for offsetting receipts,1969,-181.0,hist03z2
900 Net Interest:,1969,0.0,hist03z2
901 Interest on Treasury debt securities (gross),1969,16588.0,hist03z2
902 Interest received by on-budget trust funds,1969,-1953.0,hist03z2
903 Interest received by off-budget trust funds,1969,-1149.0,hist03z2
908 Other interest,1969,-788.0,hist03z2
909 Other investment income,1969,0.0,hist03z2
950 Undistributed Offsetting Receipts:,1969,0.0,hist03z2
"951 Employer share, employee retirement (on-budget)",1969,-7026.0,hist03z2
"952 Employer share, employee retirement (off-budget)",1969,-532.0,hist03z2
953 Rents and royalties on the Outer Continental Shelf,1969,-428.0,hist03z2
954 Sale of major assets,1969,0.0,hist03z2
959 Other undistributed offsetting receipts,1969,0.0,hist03z2
050 National Defense:,1970,0.0,hist03z2
051 Department of Defense-Military:,1970,0.0,hist03z2
Military Personnel,1970,29032.0,hist03z2
Operation and Maintenance,1970,21609.0,hist03z2
Procurement,1970,21584.0,hist03z2
"Research, Development, Test, and Evaluation",1970,7166.0,hist03z2
Military Construction,1970,1168.0,hist03z2
Family Housing,1970,614.0,hist03z2
Other,1970,-1050.0,hist03z2
"051 Subtotal, Department of Defense-Military",1970,80123.0,hist03z2
053 Atomic energy defense activities,1970,1415.0,hist03z2
054 Defense-related activities,1970,154.0,hist03z2
150 International Affairs:,1970,0.0,hist03z2
151 International development and humanitarian assistance,1970,2341.0,hist03z2
152 International security assistance,1970,1094.0,hist03z2
153 Conduct of foreign affairs,1970,398.0,hist03z2
